Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2025-07-10 18:16,2025-07-10 19:27,"Tricep pushdown",35,10,"",,,,Triceps,"Push",
2025-07-10 18:16,2025-07-10 19:27,"Tricep pushdown",50,10,"",,,,Triceps,"Push",
2025-07-10 18:16,2025-07-10 19:27,"Cable Flys",7.5,12,"Integrated Partials",,,,Chest,"Push",
2025-07-10 18:16,2025-07-10 19:27,"Cable Flys",17.5,12,"",,,,Chest,"Push",
2025-07-10 18:16,2025-07-10 19:27,"Cable Flys",17.5,12,"",,,,Chest,"Push",
2025-07-10 18:16,2025-07-10 19:27,"Cable Flys",17.5,12,"",,,,Chest,"Push",
2025-07-10 18:16,2025-07-10 19:27,"Cable Crunch",10,15,"",,,,Abs,"Push",
2025-07-10 18:16,2025-07-10 19:27,"Cable Crunch",25,15,"",,,,Abs,"Push",
2025-07-10 18:16,2025-07-10 19:27,"Cable Crunch",35,15,"",,,,Abs,"Push",
2025-07-10 18:16,2025-07-10 19:27,"Cable Crunch",50,15,"",,,,Abs,"Push",
2025-06-11 09:03,,"Incline Dumbbell Press",40,15,"",,,,Chest,"Chest  Shoulder",
2025-06-11 09:03,,"Incline Dumbbell Press",40,15,"",,,,Chest,"Chest  Shoulder",
2025-06-11 09:03,,"Incline Dumbbell Press",40,15,"",,,,Chest,"Chest  Shoulder",
2025-06-11 09:03,,"Cable Flys",10,15,"",,,,Chest,"Chest  Shoulder",
2025-06-11 09:03,,"Cable Flys",10,15,"",,,,Chest,"Chest  Shoulder",
2025-06-11 09:03,,"Cable Flys",15,15,"",,,,Chest,"Chest  Shoulder",
2025-06-11 09:03,,"Tricep pushdown",40,15,"mustach bar",,,,Triceps,"Chest  Shoulder",
2025-06-11 09:03,,"Tricep pushdown",40,15,"",,,,Triceps,"Chest  Shoulder",
2025-06-11 09:03,,"Tricep pushdown",40,15,"",,,,Triceps,"Chest  Shoulder",
2025-06-11 09:03,,"Single-Arm Overhead Press",15,12,"",,,,Triceps,"Chest  Shoulder",
2025-06-11 09:03,,"Single-Arm Overhead Press",20,12,"",,,,Triceps,"Chest  Shoulder",
2025-06-11 09:03,,"Single-Arm Overhead Press",,,"",,,,Triceps,"Chest  Shoulder",
2025-05-29 14:07,2025-05-29 15:13,"Assisted Pull Up",-120,12,"",,,,Back,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Assisted Pull Up",-120,12,"",,,,Back,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Assisted Pull Up",-120,10,"",,,,Back,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Close Grip Cable Row",85,15,"",,,,Back,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Close Grip Cable Row",85,15,"",,,,Back,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Close Grip Cable Row",85,15,"",,,,Back,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Single Arm Lat Pulldown",60,15,"",,,,Back,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Single Arm Lat Pulldown",60,15,"",,,,Back,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Single Arm Lat Pulldown",70,15,"",,,,Back,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Single Arm Lat Pulldown",70,15,"",,,,Back,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Cable Face Pulls",50,15,"",,,,Shoulders,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Cable Face Pulls",70,15,"",,,,Shoulders,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Cable Face Pulls",80,15,"",,,,Shoulders,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Barbell Bicep Curl",50,12,"",,,,Biceps,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Barbell Bicep Curl",50,15,"",,,,Biceps,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Barbell Bicep Curl",50,15,"",,,,Biceps,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Hammer Curl",20,12,"",,,,Biceps,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Hammer Curl",20,12,"",,,,Biceps,"Back Bicep",
2025-05-29 14:07,2025-05-29 15:13,"Hammer Curl",20,12,"",,,,Biceps,"Back Bicep",
2025-05-28 14:01,2025-05-28 14:55,"Dumbbell Press",40,15,"",,,,Chest,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Dumbbell Press",40,15,"",,,,Chest,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Dumbbell Press",45,15,"",,,,Chest,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Dumbbell Press",45,12,"",,,,Chest,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Tricep pushdown",65,15,"mustash bar",,,,Triceps,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Tricep pushdown",65,15,"",,,,Triceps,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Tricep pushdown",65,15,"",,,,Triceps,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Tricep pushdown",70,15,"",,,,Triceps,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Lateral Raises ",20,15,"",,,,Shoulders,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Lateral Raises ",20,15,"",,,,Shoulders,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Lateral Raises ",20,15,"",,,,Shoulders,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Lateral Raises ",20,15,"",,,,Shoulders,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Cable Flys",17.5,15,"",,,,Chest,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Cable Flys",17.5,15,"",,,,Chest,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Cable Flys",22.5,14,"",,,,Chest,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Assisted Dips",-140,15,"",,,,Triceps,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Assisted Dips",-120,8,"",,,,Triceps,"Chest shoulder",
2025-05-28 14:01,2025-05-28 14:55,"Assisted Dips",-140,10,"",,,,Triceps,"Chest shoulder",
2025-05-22 13:57,2025-05-22 15:18,"Dumbbell Press",35,15,"",,,,Chest,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Dumbbell Press",35,15,"",,,,Chest,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Dumbbell Press",40,15,"",,,,Chest,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Dumbbell Press",40,15,"",,,,Chest,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Cable Flys",12.5,15,"",,,,Chest,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Cable Flys",12.5,15,"",,,,Chest,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Cable Flys",17.5,15,"",,,,Chest,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"smith machine inclined bench press",25,15,"",,,,Chest,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"smith machine inclined bench press",25,15,"",,,,Chest,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"smith machine inclined bench press",25,15,"",,,,Chest,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Pec Deck",85,15,"",,,,Chest,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Pec Deck",85,15,"",,,,Chest,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Pec Deck",100,12,"",,,,Chest,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Tricep pushdown",40,15,"rope",,,,Triceps,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Tricep pushdown",50,12,"",,,,Triceps,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Tricep pushdown",50,12,"",,,,Triceps,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Skullcrusher",45,12,"",,,,Triceps,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Skullcrusher",45,12,"",,,,Triceps,"Chest Tricep",
2025-05-22 13:57,2025-05-22 15:18,"Skullcrusher",45,12,"",,,,Triceps,"Chest Tricep",
2025-05-21 14:19,2025-05-21 15:13,"Single Arm Dumbbell Row",30,15,"",,,,Back,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Single Arm Dumbbell Row",35,15,"",,,,Back,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Single Arm Dumbbell Row",40,15,"",,,,Back,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Chest Supported Rows",30,15,"",,,,Back,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Chest Supported Rows",30,15,"",,,,Back,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Chest Supported Rows",30,15,"",,,,Back,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Cable Face Pulls",40,15,"rope",,,,Shoulders,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Cable Face Pulls",40,15,"",,,,Shoulders,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Cable Face Pulls",50,15,"",,,,Shoulders,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Lat Pull-down ",70,15,"",,,,Back,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Lat Pull-down ",70,15,"",,,,Back,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Lat Pull-down ",85,15,"",,,,Back,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Dumbbell Bicep Curl",15,15,"",,,,Biceps,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Dumbbell Bicep Curl",15,15,"",,,,Biceps,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Dumbbell Bicep Curl",15,18,"",,,,Biceps,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Hammer Curl",17.5,15,"",,,,Biceps,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Hammer Curl",17.5,15,"",,,,Biceps,"Back Bicep",
2025-05-21 14:19,2025-05-21 15:13,"Hammer Curl",17.5,15,"",,,,Biceps,"Back Bicep",
2025-04-09 14:39,2025-04-09 15:14,"Tricep pushdown",50,15,"with bar",,,,Triceps,"Arms",
2025-04-09 14:39,2025-04-09 15:14,"Tricep pushdown",60,15,"",,,,Triceps,"Arms",
2025-04-09 14:39,2025-04-09 15:14,"Tricep pushdown",70,15,"",,,,Triceps,"Arms",
2025-04-09 14:39,2025-04-09 15:14,"Tricep pushdown",80,15,"",,,,Triceps,"Arms",
2025-04-09 14:39,2025-04-09 15:14,"Cable Curls",50,15,"moustach bar",,,,Biceps,"Arms",
2025-04-09 14:39,2025-04-09 15:14,"Cable Curls",50,15,"",,,,Biceps,"Arms",
2025-04-09 14:39,2025-04-09 15:14,"Cable Curls",60,15,"",,,,Biceps,"Arms",
2025-04-09 14:39,2025-04-09 15:14,"Cable Curls",70,15,"",,,,Biceps,"Arms",
2025-04-09 14:39,2025-04-09 15:14,"Dumbbell Skullcrushers",22.5,12,"",,,,Triceps,"Arms",
2025-04-09 14:39,2025-04-09 15:14,"Dumbbell Skullcrushers",22.5,12,"",,,,Triceps,"Arms",
2025-04-09 14:39,2025-04-09 15:14,"Dumbbell Skullcrushers",22.5,12,"",,,,Triceps,"Arms",
2025-04-09 14:39,2025-04-09 15:14,"Cable Hammer Curls",50,15,"",,,,Biceps,"Arms",
2025-04-09 14:39,2025-04-09 15:14,"Cable Hammer Curls",60,15,"",,,,Biceps,"Arms",
2025-04-09 14:39,2025-04-09 15:14,"Cable Hammer Curls",70,15,"",,,,Biceps,"Arms",
2025-04-08 14:10,2025-04-08 14:51,"Dumbbell Press",35,15,"",,,,Chest,"Chest Shoulders",
2025-04-08 14:10,2025-04-08 14:51,"Dumbbell Press",40,15,"",,,,Chest,"Chest Shoulders",
2025-04-08 14:10,2025-04-08 14:51,"Dumbbell Press",40,15,"",,,,Chest,"Chest Shoulders",
2025-04-08 14:10,2025-04-08 14:51,"Dumbbell Press",45,12,"",,,,Chest,"Chest Shoulders",
2025-04-08 14:10,2025-04-08 14:51,"Lateral Raises ",20,12,"",,,,Shoulders,"Chest Shoulders",
2025-04-08 14:10,2025-04-08 14:51,"Lateral Raises ",20,12,"",,,,Shoulders,"Chest Shoulders",
2025-04-08 14:10,2025-04-08 14:51,"Lateral Raises ",20,12,"",,,,Shoulders,"Chest Shoulders",
2025-04-08 14:10,2025-04-08 14:51,"Pec Deck",85,15,"",,,,Chest,"Chest Shoulders",
2025-04-08 14:10,2025-04-08 14:51,"Pec Deck",95,15,"",,,,Chest,"Chest Shoulders",
2025-04-08 14:10,2025-04-08 14:51,"Pec Deck",95,15,"",,,,Chest,"Chest Shoulders",
2025-04-08 14:10,2025-04-08 14:51,"Barbell Overhead Press",0,15,"",,,,Shoulders,"Chest Shoulders",
2025-04-08 14:10,2025-04-08 14:51,"Barbell Overhead Press",0,15,"",,,,Shoulders,"Chest Shoulders",
2025-04-08 14:10,2025-04-08 14:51,"Barbell Overhead Press",10,12,"",,,,Shoulders,"Chest Shoulders",
2025-04-08 14:10,2025-04-08 14:51,"Barbell Overhead Press",10,10,"",,,,Shoulders,"Chest Shoulders",
2025-04-07 03:47,2025-04-07 04:39,"Chest Supported Rows",35,15,"",,,,Back,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Chest Supported Rows",35,15,"",,,,Back,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Chest Supported Rows",35,15,"",,,,Back,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Chest Supported Rows",35,15,"",,,,Back,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Dumbbell Row",45,15,"",,,,Back,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Dumbbell Row",45,15,"",,,,Back,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Dumbbell Row",45,15,"",,,,Back,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Lat Pull-down ",85,15,"",,,,Back,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Lat Pull-down ",85,15,"",,,,Back,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Lat Pull-down ",100,12,"",,,,Back,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Lat Pushdowns",32.5,15,"",,,,Back,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Lat Pushdowns",27.5,15,"",,,,Back,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Lat Pushdowns",27.5,15,"",,,,Back,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Iso Cable Rear Delt Fly",12.5,15,"",,,,Shoulders,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Iso Cable Rear Delt Fly",12.5,15,"",,,,Shoulders,"Back Bicep",
2025-04-07 03:47,2025-04-07 04:39,"Iso Cable Rear Delt Fly",12.5,15,"",,,,Shoulders,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Cable Row",85,15,"Wide-grip",,,,Back,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Cable Row",85,15,"",,,,Back,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Cable Row",100,15,"",,,,Back,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Cable Row",115,15,"",,,,Back,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Single Arm Cable Row",50,15,"",,,,Back,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Single Arm Cable Row",50,15,"",,,,Back,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Single Arm Cable Row",60,15,"",,,,Back,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Single Arm Cable Row",70,15,"",,,,Back,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Chest Supported Rows",35,15,"",,,,Back,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Chest Supported Rows",35,15,"",,,,Back,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Chest Supported Rows",35,15,"",,,,Back,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Chest Supported Rows",40,12,"",,,,Back,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Single Arm Preacher Curls",20,15,"",,,,Biceps,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Single Arm Preacher Curls",22.5,15,"",,,,Biceps,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Single Arm Preacher Curls",22.5,12,"",,,,Biceps,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Hammer Curl",20,15,"",,,,Biceps,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Hammer Curl",20,15,"",,,,Biceps,"Back Bicep",
2025-03-13 15:30,2025-03-13 16:31,"Hammer Curl",20,15,"",,,,Biceps,"Back Bicep",
2025-03-12 14:46,2025-03-12 15:54,"Bench Press",35,15,"",,,,Chest,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Bench Press",35,15,"",,,,Chest,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Bench Press",40,12,"",,,,Chest,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Cable Flys",17.5,21,"7 upper, 7 lower, 7 full",,,,Chest,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Cable Flys",17.5,21,"",,,,Chest,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Cable Flys",17.5,21,"",,,,Chest,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Cable Flys",22.5,21,"",,,,Chest,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Barbell Overhead Press",0,12,"",,,,Shoulders,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Barbell Overhead Press",10,12,"",,,,Shoulders,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Barbell Overhead Press",10,12,"",,,,Shoulders,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Barbell Overhead Press",10,10,"",,,,Shoulders,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Cable Lateral Raises",10,15,"",,,,Shoulders,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Cable Lateral Raises",20,12,"",,,,Shoulders,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Cable Lateral Raises",20,15,"",,,,Shoulders,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Tricep pushdown",40,15,"",,,,Triceps,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Tricep pushdown",50,15,"",,,,Triceps,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Tricep pushdown",60,12,"",,,,Triceps,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Tricep pushdown",60,12,"",,,,Triceps,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Dumbbell Skullcrushers",17.5,15,"",,,,Triceps,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Dumbbell Skullcrushers",17.5,15,"",,,,Triceps,"chest shoulder tricep",
2025-03-12 14:46,2025-03-12 15:54,"Dumbbell Skullcrushers",17.5,15,"",,,,Triceps,"chest shoulder tricep",
2025-03-06 15:27,2025-03-06 16:36,"Assisted Pull Up",-100,10,"",,,,Back,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Assisted Pull Up",-100,10,"",,,,Back,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Assisted Pull Up",-100,8,"",,,,Back,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Dumbbell Row",45,15,"",,,,Back,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Dumbbell Row",45,15,"",,,,Back,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Dumbbell Row",50,15,"",,,,Back,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Dumbbell Row",55,15,"",,,,Back,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Machine rear deltoid",40,15,"",,,,Back,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Machine rear deltoid",45,15,"",,,,Back,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Machine rear deltoid",50,15,"",,,,Back,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Machine rear deltoid",55,15,"",,,,Back,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Lat Pushdowns",40,15,"",,,,Back,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Lat Pushdowns",50,15,"",,,,Back,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Lat Pushdowns",50,15,"",,,,Back,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Single Arm Preacher Curls",20,15,"",,,,Biceps,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Single Arm Preacher Curls",22.5,15,"",,,,Biceps,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Single Arm Preacher Curls",22.5,12,"",,,,Biceps,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Rope Cable Curls",22.5,15,"",,,,Biceps,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Rope Cable Curls",27.5,15,"",,,,Biceps,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Rope Cable Curls",32.5,15,"",,,,Biceps,"Back Bicep",
2025-03-06 15:27,2025-03-06 16:36,"Rope Cable Curls",35.5,12,"",,,,Biceps,"Back Bicep",
2025-03-05 15:39,2025-03-05 16:28,"Bench Press",35,12,"",,,,Chest,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Bench Press",45,11,"",,,,Chest,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Bench Press",45,6,"",,,,Chest,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Bench Press",45,6,"",,,,Chest,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Barbell Overhead Press",0,12,"",,,,Shoulders,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Barbell Overhead Press",10,12,"",,,,Shoulders,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Barbell Overhead Press",10,12,"",,,,Shoulders,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Barbell Overhead Press",10,10,"",,,,Shoulders,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Pec Deck",70,15,"",,,,Chest,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Pec Deck",85,15,"",,,,Chest,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Pec Deck",100,15,"",,,,Chest,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Pec Deck",115,15,"",,,,Chest,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Assisted Dips",-100,5,"",,,,Triceps,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Assisted Dips",-100,5,"",,,,Triceps,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Assisted Dips",-100,5,"",,,,Triceps,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Dumbbell Lateral Raises",20,15,"",,,,Shoulders,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Dumbbell Lateral Raises",20,15,"",,,,Shoulders,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Dumbbell Lateral Raises",20,15,"",,,,Shoulders,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Tricep pushdown",27.5,15,"",,,,Triceps,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Tricep pushdown",32.5,12,"",,,,Triceps,"Chest shoulder tricep",
2025-03-05 15:39,2025-03-05 16:28,"Tricep pushdown",32.5,12,"",,,,Triceps,"Chest shoulder tricep",
2025-02-25 16:54,2025-02-25 17:42,"Assisted Pull Up",-100,10,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Assisted Pull Up",-100,10,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Assisted Pull Up",-100,8,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Assisted Pull Up",-100,6,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Chest Supported Rows",35,15,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Chest Supported Rows",35,15,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Chest Supported Rows",40,15,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Chest Supported Rows",40,12,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Lat Pushdowns",40,15,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Lat Pushdowns",42.5,15,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Lat Pushdowns",50,15,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Twenty-Ones",45,21,"7 lower half, 7 upper half, 7 full ROM",,,,Biceps,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Twenty-Ones",45,21,"",,,,Biceps,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Twenty-Ones",45,21,"",,,,Biceps,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Machine rear deltoid",40,15,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Machine rear deltoid",40,15,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Machine rear deltoid",40,15,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Machine rear deltoid",55,12,"",,,,Back,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Hammer Curl",17.5,15,"",,,,Biceps,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Hammer Curl",20,15,"",,,,Biceps,"Back Bicep",
2025-02-25 16:54,2025-02-25 17:42,"Hammer Curl",20,15,"",,,,Biceps,"Back Bicep",
2025-02-20 16:01,2025-02-20 17:04,"Bent-over Barbell Row",35,15,"",,,,Back,"Back Bicep",
2025-02-20 16:01,2025-02-20 17:04,"Bent-over Barbell Row",35,15,"",,,,Back,"Back Bicep",
2025-02-20 16:01,2025-02-20 17:04,"Bent-over Barbell Row",45,12,"",,,,Back,"Back Bicep",
2025-02-20 16:01,2025-02-20 17:04,"Bent-over Barbell Row",45,12,"",,,,Back,"Back Bicep",
2025-02-20 16:01,2025-02-20 17:04,"Close Grip Cable Row",85,15,"",,,,Back,"Back Bicep",
2025-02-20 16:01,2025-02-20 17:04,"Close Grip Cable Row",85,15,"",,,,Back,"Back Bicep",
2025-02-20 16:01,2025-02-20 17:04,"Close Grip Cable Row",85,15,"",,,,Back,"Back Bicep",
